timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
936000,856000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2087965,2.494442,1.3673851,0.0,0.0,0.0,0.0,0.0,0.0
944000,864000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2199252,2.5090466,1.3708787,0.0,0.0,0.0,0.0,0.0,0.0
952000,872000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2312338,2.523843,1.3743773,0.0,0.0,0.0,0.0,0.0,0.0
960000,880000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2426505,2.5388346,1.3779655,0.0,0.0,0.0,0.0,0.0,0.0
968000,888000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2501407,2.5478032,1.3758477,0.0,0.0,0.0,0.0,0.0,0.0
976000,896000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2618914,2.5631397,1.3794284,0.0,0.0,0.0,0.0,0.0,0.0
984000,904000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737865,2.578668,1.3830602,0.0,0.0,0.0,0.0,0.0,0.0
992000,912000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2858322,2.5943878,1.386734,0.0,0.0,0.0,0.0,0.0,0.0
1000000,920000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2980194,2.6103008,1.3904568,0.0,0.0,0.0,0.0,0.0,0.0
1008000,928000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3103232,2.6264055,1.394264,0.0,0.0,0.0,0.0,0.0,0.0
1016000,936000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3228052,2.6427014,1.3980801,0.0,0.0,0.0,0.0,0.0,0.0
