timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
81728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
81928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
82128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
82328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
82528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
82728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
82928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
83128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
83328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
83528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
83728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
83928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
84128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
84328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
84528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
84728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
84928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
85128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
85328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
85528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
85728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
85928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
86128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
86328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
86528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
86728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
86928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
87128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
87328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
87528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
87728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
87928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
88128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
88328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
88528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
88728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
88928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
89128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
89328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
89528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
89728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
89928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
90128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
90328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
90528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
90728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
90928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
91128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
91328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
91528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
91728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
91928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
92128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
92328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
92528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
92728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
92928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
93128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
93328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
93528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
93728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
93928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
94128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
94328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
94528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
94728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
94928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
95128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
95328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
95528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
95728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
95928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
96128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
96328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
96528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
96728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
96928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
97128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
97328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
97528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
97728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
97928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
98128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
98176000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
99240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5711857,nan
99264000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5711573,nan
99440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5716017,nan
99640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.571795,nan
99840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5719858,nan
100040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5725037,nan
100240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5728978,nan
100440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5729492,nan
100640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.573515,nan
100840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5733666,nan
101040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.573102,nan
101240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5727737,nan
101440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.572607,nan
101640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5723431,nan
101840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5723611,nan
102040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5727906,nan
102240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5708624,nan
102440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5740645,nan
102640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5750608,nan
102840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5792291,nan
103040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5798006,nan
103240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5825464,nan
103440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.582791,nan
103640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5848562,nan
103840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5846517,nan
104040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5851346,nan
104240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5850184,nan
104440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5851474,nan
104640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.584924,nan
104840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5849329,nan
105040000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5845929,nan
105240000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.584352,nan
105440000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5842353,nan
105640000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5839843,nan
105840000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.583773,nan
105864000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,1.5836723,nan
