timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
72400000,72400000,0.7,2.2916704e-06,-0.05368812,1.0004598,0.00032012106,1.0,1
72496000,72496000,0.7,2.2890035e-06,-0.055313554,1.0004586,0.00033979854,1.0,1
72592000,72592000,0.7,2.2863876e-06,-0.04753301,1.0004573,0.00025092822,1.0,1
72696000,72696000,0.7,2.2835907e-06,-0.08981565,1.0004575,0.0008959068,1.0,1
72792000,72792000,0.7,2.2810195e-06,-0.056568462,1.000457,0.0003553921,1.0,1
72896000,72896000,0.7,2.2782738e-06,-0.07926797,1.000456,0.0006978386,1.0,1
72992000,72992000,0.7,2.2757824e-06,-0.10338931,1.0004549,0.0011871654,1.0,1
73096000,73096000,0.7,2.2731351e-06,-0.0699783,1.0004537,0.00054386014,1.0,1
73192000,73192000,0.7,2.270731e-06,-0.10223412,1.0004529,0.0011607871,1.0,1
73296000,73296000,0.7,2.2681565e-06,-0.0979572,1.0004525,0.001065697,1.0,1
73400000,73400000,0.7,2.2656138e-06,-0.1178793,1.000452,0.00154325,1.0,1
73496000,73496000,0.7,2.2632678e-06,-0.11739013,1.000453,0.0015304671,1.0,1
73592000,73592000,0.7,2.260922e-06,-0.0790766,1.000453,0.0006944753,1.0,1
73696000,73696000,0.7,2.258414e-06,-0.08018019,1.0004519,0.0007139954,1.0,1
73792000,73792000,0.7,2.2561435e-06,-0.09048959,1.000451,0.0009094083,1.0,1
73896000,73896000,0.7,2.253713e-06,-0.09983393,1.0004507,0.0011069247,1.0,1
73992000,73992000,0.7,2.2514819e-06,-0.1062569,1.0004505,0.0012539384,1.0,1
74096000,74096000,0.7,2.249091e-06,-0.06482842,1.00045,0.0004667593,1.0,1
74192000,74192000,0.7,2.2469164e-06,-0.072288916,1.0004494,0.0005803711,1.0,1
74296000,74296000,0.7,2.2445918e-06,-0.0460707,1.0004486,0.00023572863,1.0,1
74392000,74392000,0.7,2.2424797e-06,-0.040703777,1.000448,0.00018400617,1.0,1
74496000,74496000,0.7,2.2401966e-06,-0.084852524,1.0004491,0.0007996355,1.0,1
74592000,74592000,0.7,2.2380787e-06,-0.08976972,1.0004492,0.0008949983,1.0,1
74696000,74696000,0.7,2.2358013e-06,-0.079512164,1.000449,0.00070214964,1.0,1
74792000,74792000,0.7,2.2337176e-06,-0.060314965,1.0004486,0.00040402933,1.0,1
74896000,74896000,0.7,2.231502e-06,-0.07822266,1.000447,0.00067956117,1.0,1
74992000,74992000,0.7,2.2295076e-06,-0.09422256,1.0004461,0.0009859925,1.0,1
75096000,75096000,0.7,2.227362e-06,-0.060450453,1.0004463,0.00040584747,1.0,1
75200000,75200000,0.7,2.225238e-06,-0.0596965,1.0004456,0.0003957872,1.0,1
75296000,75296000,0.7,2.2232953e-06,-0.1294194,1.0004458,0.001860213,1.0,1
75392000,75392000,0.7,2.2213599e-06,-0.042329267,1.0004457,0.00019899651,1.0,1
75496000,75496000,0.7,2.2192978e-06,-0.09269311,1.0004444,0.00095424405,1.0,1
75592000,75592000,0.7,2.217432e-06,-0.08862756,1.0004436,0.0008723735,1.0,1
75696000,75696000,0.7,2.2154534e-06,-0.11007495,1.0004425,0.0013456818,1.0,1
75792000,75792000,0.7,2.2136533e-06,-0.10003099,1.0004421,0.0011113085,1.0,1
75896000,75896000,0.7,2.2117342e-06,-0.0775185,1.0004412,0.0006673853,1.0,1
75992000,75992000,0.7,2.2099905e-06,-0.11551213,1.0004407,0.0014819084,1.0,1
76096000,76096000,0.7,2.2081222e-06,-0.12625521,1.0004406,0.0017703732,1.0,1
76200000,76200000,0.7,2.2062645e-06,-0.121321306,1.0004405,0.0016347087,1.0,1
76296000,76296000,0.7,2.2045676e-06,-0.12684067,1.0004401,0.0017868307,1.0,1
76400000,76400000,0.7,2.2027439e-06,-0.1072364,1.0004398,0.0012771767,1.0,1
76496000,76496000,0.7,2.2010674e-06,-0.09924209,1.0004405,0.0010938507,1.0,1
76600000,76600000,0.7,2.199248e-06,-0.08606371,1.0004407,0.00082263333,1.0,1
76696000,76696000,0.7,2.1975832e-06,-0.10571411,1.0004402,0.0012411728,1.0,1
76792000,76792000,0.7,2.1959384e-06,-0.1107115,1.0004398,0.0013612942,1.0,1
76896000,76896000,0.7,2.1941714e-06,-0.10904791,1.0004398,0.0013206911,1.0,1
77000000,77000000,0.7,2.1924234e-06,-0.0869202,1.000439,0.00083908957,1.0,1
77096000,77096000,0.7,2.1908252e-06,-0.09632034,1.0004393,0.0010303926,1.0,1
77200000,77200000,0.7,2.1891003e-06,-0.0871679,1.0004393,0.0008438784,1.0,1
77296000,77296000,0.7,2.1875337e-06,-0.08702102,1.0004382,0.0008410379,1.0,1
77400000,77400000,0.7,2.1858675e-06,-0.10467939,1.0004376,0.001216998,1.0,1
77496000,77496000,0.7,2.1843439e-06,-0.099934265,1.0004379,0.0011091651,1.0,1
77592000,77592000,0.7,2.182827e-06,-0.08023395,1.0004376,0.00071496336,1.0,1
77696000,77696000,0.7,2.1812007e-06,-0.06964192,1.0004374,0.00053865294,1.0,1
77792000,77792000,0.7,2.1797207e-06,-0.09765824,1.0004367,0.0010592188,1.0,1
77896000,77896000,0.7,2.1781284e-06,-0.11089998,1.000437,0.001365937,1.0,1
77992000,77992000,0.7,2.1766725e-06,-0.08261653,1.0004365,0.000758057,1.0,1
78096000,78096000,0.7,2.175116e-06,-0.06274758,1.000436,0.00043728264,1.0,1
78200000,78200000,0.7,2.1735837e-06,-0.12635863,1.0004356,0.0017732835,1.0,1
78296000,78296000,0.7,2.172168e-06,-0.10270179,1.0004362,0.0011714511,1.0,1
78400000,78400000,0.7,2.170638e-06,-0.1280792,1.0004362,0.0018219034,1.0,1
78496000,78496000,0.7,2.1692413e-06,-0.09319684,1.0004356,0.00096465216,1.0,1
78592000,78592000,0.7,2.167865e-06,-0.11707475,1.0004352,0.0015222817,1.0,1
78696000,78696000,0.7,2.16639e-06,-0.11739088,1.000435,0.0015305141,1.0,1
78800000,78800000,0.7,2.164941e-06,-0.13193221,1.000434,0.0019331732,1.0,1
78896000,78896000,0.7,2.163626e-06,-0.13437712,1.0004337,0.002005487,1.0,1
79000000,79000000,0.7,2.1622186e-06,-0.09634455,1.0004336,0.0010309167,1.0,1
79096000,79096000,0.7,2.1609387e-06,-0.07315835,1.0004327,0.0005944255,1.0,1
79200000,79200000,0.7,2.1595818e-06,-0.071750075,1.000432,0.0005717611,1.0,1
79296000,79296000,0.7,2.1583503e-06,-0.09259772,1.0004317,0.00095229317,1.0,1
79392000,79392000,0.7,2.1571366e-06,-0.103870556,1.0004308,0.0011982718,1.0,1
79496000,79496000,0.7,2.1558608e-06,-0.07147368,1.0004296,0.0005673659,1.0,1
79592000,79592000,0.7,2.1547128e-06,-0.11265582,1.0004292,0.0014095433,1.0,1
79696000,79696000,0.7,2.1534775e-06,-0.10869025,1.0004292,0.0013120557,1.0,1
79792000,79792000,0.7,2.1523447e-06,-0.12758155,1.0004292,0.0018077856,1.0,1
79896000,79896000,0.7,2.151107e-06,-0.10399169,1.0004302,0.001201069,1.0,1
79992000,79992000,0.7,2.1499568e-06,-0.0720202,1.0004305,0.00057607534,1.0,1
80096000,80096000,0.7,2.1487176e-06,-0.08052099,1.0004303,0.0007200934,1.0,1
80200000,80200000,0.7,2.147484e-06,-0.097894214,1.0004302,0.0010643506,1.0,1
80296000,80296000,0.7,2.1463627e-06,-0.14274424,1.0004295,0.002263019,1.0,1
80392000,80392000,0.7,2.1452574e-06,-0.109637864,1.0004295,0.0013350334,1.0,1
80496000,80496000,0.7,2.1440658e-06,-0.10018704,1.0004295,0.0011147928,1.0,1
80592000,80592000,0.7,2.142973e-06,-0.09027885,1.0004294,0.00090519694,1.0,1
80696000,80696000,0.7,2.141816e-06,-0.10712762,1.0004281,0.0012746019,1.0,1
80800000,80800000,0.7,2.140685e-06,-0.10816858,1.0004281,0.0012994928,1.0,1
80896000,80896000,0.7,2.1396497e-06,-0.09482155,1.0004278,0.0009985868,1.0,1
81000000,81000000,0.7,2.1385401e-06,-0.107455365,1.0004277,0.0012824133,1.0,1
81096000,81096000,0.7,2.137524e-06,-0.119266644,1.0004276,0.0015798281,1.0,1
81200000,81200000,0.7,2.136427e-06,-0.10608541,1.0004277,0.0012499227,1.0,1
81296000,81296000,0.7,2.135422e-06,-0.14065126,1.0004274,0.0021971473,1.0,1
81400000,81400000,0.7,2.1343387e-06,-0.073297635,1.0004277,0.00059669407,1.0,1
81496000,81496000,0.7,2.1333515e-06,-0.12135411,1.0004269,0.0016356151,1.0,1
81592000,81592000,0.7,2.1323874e-06,-0.07009896,1.0004263,0.00054575223,1.0,1
81696000,81696000,0.7,2.1313572e-06,-0.12420881,1.0004264,0.0017134724,1.0,1
81792000,81792000,0.7,2.1303997e-06,-0.11367299,1.0004269,0.0014351148,1.0,1
81896000,81896000,0.7,2.1293763e-06,-0.070075125,1.0004259,0.00054538134,1.0,1
82000000,82000000,0.7,2.1283752e-06,-0.09310003,1.0004257,0.0009626587,1.0,1
82096000,82096000,0.7,2.12746e-06,-0.1356087,1.0004256,0.002042433,1.0,1
82192000,82192000,0.7,2.1265428e-06,-0.11913659,1.0004259,0.001576387,1.0,1
82296000,82296000,0.7,2.125586e-06,-0.11067368,1.0004236,0.0013603864,1.0,1
82400000,82400000,0.7,2.1246829e-06,-0.121341735,1.0004227,0.0016352885,1.0,1
82496000,82496000,0.7,2.123854e-06,-0.11154544,1.0004233,0.0013819023,1.0,1
82592000,82592000,0.7,2.1230112e-06,-0.076561496,1.0004239,0.0006510199,1.0,1
82696000,82696000,0.7,2.1221115e-06,-0.10093218,1.0004231,0.0011314441,1.0,1
82800000,82800000,0.7,2.1212245e-06,-0.10277741,1.0004232,0.0011731919,1.0,1
82896000,82896000,0.7,2.1204028e-06,-0.11620293,1.0004237,0.0014997113,1.0,1
83000000,83000000,0.7,2.1194962e-06,-0.10922561,1.0004246,0.0013250189,1.0,1
83096000,83096000,0.7,2.1186586e-06,-0.09941926,1.0004241,0.0010977775,1.0,1
83192000,83192000,0.7,2.1178375e-06,-0.06421746,1.0004238,0.00045801507,1.0,1
83296000,83296000,0.7,2.1169576e-06,-0.065939836,1.0004238,0.00048291337,1.0,1
83392000,83392000,0.7,2.1161454e-06,-0.09774093,1.0004243,0.0010610265,1.0,1
83496000,83496000,0.7,2.1152714e-06,-0.09317243,1.0004234,0.0009641586,1.0,1
83600000,83600000,0.7,2.1144197e-06,-0.10019729,1.0004232,0.0011150278,1.0,1
83696000,83696000,0.7,2.1136275e-06,-0.13519903,1.0004238,0.0020301149,1.0,1
83792000,83792000,0.7,2.1128294e-06,-0.07479289,1.000424,0.0006212895,1.0,1
83896000,83896000,0.7,2.1119922e-06,-0.08118095,1.0004225,0.00073195156,1.0,1
83992000,83992000,0.7,2.111256e-06,-0.12800871,1.0004216,0.0018199248,1.0,1
84096000,84096000,0.7,2.1104577e-06,-0.11833686,1.0004225,0.0015552997,1.0,1
84192000,84192000,0.7,2.1097098e-06,-0.07933954,1.0004227,0.00069912255,1.0,1
84296000,84296000,0.7,2.1089118e-06,-0.124143094,1.000422,0.0017116675,1.0,1
84392000,84392000,0.7,2.1081885e-06,-0.10805016,1.000422,0.001296657,1.0,1
84496000,84496000,0.7,2.1074088e-06,-0.09722377,1.0004219,0.0010498307,1.0,1
84592000,84592000,0.7,2.1066887e-06,-0.1077888,1.0004224,0.0012903912,1.0,1
84696000,84696000,0.7,2.1059136e-06,-0.09034886,1.0004219,0.0009066083,1.0,1
84792000,84792000,0.7,2.105215e-06,-0.11474051,1.0004216,0.0014622041,1.0,1
84896000,84896000,0.7,2.1044777e-06,-0.10853444,1.0004205,0.0013083082,1.0,1
85000000,85000000,0.7,2.1037692e-06,-0.11166994,1.0004197,0.0013849939,1.0,1
85096000,85096000,0.7,2.103123e-06,-0.13056448,1.0004202,0.0018933247,1.0,1
85200000,85200000,0.7,2.1024032e-06,-0.101024605,1.000421,0.0011335195,1.0,1
85296000,85296000,0.7,2.101759e-06,-0.096598774,1.0004193,0.0010363791,1.0,1
85400000,85400000,0.7,2.1010915e-06,-0.12503523,1.000419,0.0017363623,1.0,1
85496000,85496000,0.7,2.1004978e-06,-0.106194064,1.0004181,0.0012524964,1.0,1
85592000,85592000,0.7,2.0999128e-06,-0.1023844,1.0004183,0.0011642425,1.0,1
85696000,85696000,0.7,2.0992654e-06,-0.1306812,1.0004193,0.0018967132,1.0,1
85792000,85792000,0.7,2.0986445e-06,-0.13421366,1.0004202,0.0020006376,1.0,1
85896000,85896000,0.7,2.097978e-06,-0.11229584,1.0004191,0.0014005636,1.0,1
86000000,86000000,0.7,2.0973337e-06,-0.1297372,1.0004195,0.0018694092,1.0,1
86096000,86096000,0.7,2.0967298e-06,-0.11888759,1.0004196,0.0015698145,1.0,1
86192000,86192000,0.7,2.096129e-06,-0.10499664,1.0004197,0.0012244076,1.0,1
86296000,86296000,0.7,2.0954653e-06,-0.106837586,1.0004205,0.0012677192,1.0,1
86392000,86392000,0.7,2.0948432e-06,-0.09150185,1.0004207,0.00092989637,1.0,1
86496000,86496000,0.7,2.0941827e-06,-0.080915876,1.0004197,0.0007271813,1.0,1
86592000,86592000,0.7,2.0935963e-06,-0.09544955,1.0004194,0.0010118664,1.0,1
86696000,86696000,0.7,2.092968e-06,-0.14098231,1.0004194,0.00220752,1.0,1
86792000,86792000,0.7,2.0923806e-06,-0.083971746,1.0004202,0.00078314357,1.0,1
86896000,86896000,0.7,2.0917694e-06,-0.11427179,1.0004177,0.0014502878,1.0,1
86992000,86992000,0.7,2.0912446e-06,-0.13763599,1.0004176,0.0021039732,1.0,1
87096000,87096000,0.7,2.0906677e-06,-0.1275249,1.0004182,0.0018062004,1.0,1
87192000,87192000,0.7,2.090121e-06,-0.1107306,1.0004189,0.0013617926,1.0,1
87296000,87296000,0.7,2.0895473e-06,-0.089512296,1.000417,0.0008899013,1.0,1
87392000,87392000,0.7,2.0890513e-06,-0.114550695,1.000417,0.001457377,1.0,1
87496000,87496000,0.7,2.0885038e-06,-0.11414098,1.0004175,0.0014469696,1.0,1
87592000,87592000,0.7,2.0879822e-06,-0.11510649,1.0004184,0.0014715514,1.0,1
87696000,87696000,0.7,2.0874174e-06,-0.057973433,1.0004177,0.00037327953,1.0,1
87800000,87800000,0.7,2.0868802e-06,-0.084172174,1.0004171,0.00078688905,1.0,1
87896000,87896000,0.7,2.0863818e-06,-0.103977695,1.0004176,0.001200761,1.0,1
87992000,87992000,0.7,2.0858745e-06,-0.113519,1.0004182,0.0014312419,1.0,1
88096000,88096000,0.7,2.0853438e-06,-0.09551117,1.0004163,0.0010131764,1.0,1
88200000,88200000,0.7,2.0848513e-06,-0.10309717,1.0004159,0.0011805119,1.0,1
88296000,88296000,0.7,2.0843936e-06,-0.14383146,1.0004166,0.0022976527,1.0,1
88400000,88400000,0.7,2.083878e-06,-0.116334796,1.0004174,0.0015031265,1.0,1
88496000,88496000,0.7,2.083417e-06,-0.10491682,1.0004158,0.0012225516,1.0,1
88592000,88592000,0.7,2.0829814e-06,-0.1134637,1.0004156,0.0014298514,1.0,1
88696000,88696000,0.7,2.0825048e-06,-0.13269532,1.0004164,0.0019556351,1.0,1
88800000,88800000,0.7,2.0820034e-06,-0.09799869,1.0004174,0.0010666375,1.0,1
88896000,88896000,0.7,2.0815505e-06,-0.10057749,1.0004159,0.0011235139,1.0,1
88992000,88992000,0.7,2.081117e-06,-0.11998777,1.0004159,0.0015990089,1.0,1
89096000,89096000,0.7,2.0806747e-06,-0.0730133,1.0004139,0.0005920818,1.0,1
89192000,89192000,0.7,2.0803045e-06,-0.16391757,1.0004135,0.0029842071,1.0,1
89296000,89296000,0.7,2.0798848e-06,-0.12599306,1.0004147,0.0017630743,1.0,1
89392000,89392000,0.7,2.0794755e-06,-0.14405257,1.0004157,0.0023047242,1.0,1
89496000,89496000,0.7,2.0790383e-06,-0.11840817,1.0004144,0.0015571876,1.0,1
89600000,89600000,0.7,2.078624e-06,-0.10564121,1.0004145,0.0012394934,1.0,1
89696000,89696000,0.7,2.0782284e-06,-0.12780015,1.0004152,0.0018140113,1.0,1
89800000,89800000,0.7,2.077776e-06,-0.11116816,1.0004166,0.0013725793,1.0,1
89896000,89896000,0.7,2.0773632e-06,-0.09071858,1.0004151,0.0009140496,1.0,1
90000000,90000000,0.7,2.0769403e-06,-0.079336986,1.0004152,0.0006990828,1.0,1
90096000,90096000,0.7,2.0765572e-06,-0.098742485,1.0004144,0.0010828933,1.0,1
90192000,90192000,0.7,2.0761843e-06,-0.114223115,1.0004147,0.0014490568,1.0,1
90296000,90296000,0.7,2.0757536e-06,-0.115557596,1.0004162,0.0014831115,1.0,1
90392000,90392000,0.7,2.0753332e-06,-0.07540463,1.0004166,0.0006314989,1.0,1
90496000,90496000,0.7,2.0749028e-06,-0.09365001,1.0004147,0.00097407657,1.0,1
90600000,90600000,0.7,2.074508e-06,-0.09273829,1.0004143,0.0009552034,1.0,1
90696000,90696000,0.7,2.074148e-06,-0.09018611,1.0004144,0.00090335176,1.0,1
90792000,90792000,0.7,2.073777e-06,-0.091514975,1.0004152,0.0009301684,1.0,1
90896000,90896000,0.7,2.0733887e-06,-0.05475349,1.0004135,0.00033296726,1.0,1
91000000,91000000,0.7,2.0730276e-06,-0.12795207,1.0004138,0.001818329,1.0,1
91096000,91096000,0.7,2.072681e-06,-0.09604958,1.0004144,0.0010246334,1.0,1
91192000,91192000,0.7,2.0723194e-06,-0.11148507,1.0004151,0.0013804182,1.0,1
91296000,91296000,0.7,2.0719465e-06,-0.0688039,1.000413,0.00052578025,1.0,1
91392000,91392000,0.7,2.0716425e-06,-0.111191586,1.0004126,0.0013731633,1.0,1
91496000,91496000,0.7,2.0713073e-06,-0.10771204,1.0004132,0.0012885657,1.0,1
91600000,91600000,0.7,2.0709515e-06,-0.08814009,1.0004141,0.0008628289,1.0,1
91696000,91696000,0.7,2.0706118e-06,-0.12212647,1.0004146,0.0016565213,1.0,1
91792000,91792000,0.7,2.0702532e-06,-0.10699386,1.0004153,0.001271437,1.0,1
91896000,91896000,0.7,2.069853e-06,-0.10167333,1.0004158,0.0011481299,1.0,1
91992000,91992000,0.7,2.0694786e-06,-0.04607644,1.0004159,0.00023579507,1.0,1
92096000,92096000,0.7,2.069099e-06,-0.064524576,1.000414,0.00046241086,1.0,1
92192000,92192000,0.7,2.0687862e-06,-0.068674736,1.0004133,0.0005238079,1.0,1
92296000,92296000,0.7,2.0684517e-06,-0.09774708,1.0004137,0.0010611712,1.0,1
92392000,92392000,0.7,2.0681364e-06,-0.08770181,1.0004139,0.0008542695,1.0,1
92496000,92496000,0.7,2.06781e-06,-0.10684062,1.0004125,0.0012678013,1.0,1
92600000,92600000,0.7,2.0675093e-06,-0.098024644,1.0004123,0.0010672079,1.0,1
92696000,92696000,0.7,2.0672271e-06,-0.06592604,1.0004127,0.00048271663,1.0,1
92800000,92800000,0.7,2.0669183e-06,-0.10611436,1.0004131,0.0012506231,1.0,1
92896000,92896000,0.7,2.0666214e-06,-0.1159838,1.0004135,0.0014940755,1.0,1
93000000,93000000,0.7,2.0662924e-06,-0.075508304,1.0004138,0.00063323847,1.0,1
93096000,93096000,0.7,2.0659968e-06,-0.097575,1.000413,0.001057439,1.0,1
93192000,93192000,0.7,2.0657092e-06,-0.14510223,1.0004133,0.00233844,1.0,1
93296000,93296000,0.7,2.0653786e-06,-0.10149116,1.0004141,0.0011440213,1.0,1
93392000,93392000,0.7,2.065064e-06,-0.095576435,1.0004144,0.0010145636,1.0,1
93496000,93496000,0.7,2.0647421e-06,-0.058709137,1.0004128,0.0003828156,1.0,1
93600000,93600000,0.7,2.064455e-06,-0.080682814,1.0004123,0.00072300376,1.0,1
93696000,93696000,0.7,2.0641899e-06,-0.13642164,1.0004127,0.0020670206,1.0,1
93792000,93792000,0.7,2.063915e-06,-0.0995706,1.0004131,0.0011011346,1.0,1
93896000,93896000,0.7,2.0636278e-06,-0.08204097,1.0004122,0.0007475498,1.0,1
94000000,94000000,0.7,2.0633477e-06,-0.10405981,1.0004125,0.0012026645,1.0,1
94096000,94096000,0.7,2.0630873e-06,-0.11515084,1.0004127,0.0014726939,1.0,1
94192000,94192000,0.7,2.0628172e-06,-0.11640937,1.0004131,0.0015050607,1.0,1
94296000,94296000,0.7,2.0625218e-06,-0.055330385,1.0004132,0.0003400208,1.0,1
94392000,94392000,0.7,2.0622472e-06,-0.084417626,1.0004135,0.0007914877,1.0,1
94496000,94496000,0.7,2.0619527e-06,-0.08372653,1.0004128,0.0007785821,1.0,1
94592000,94592000,0.7,2.061704e-06,-0.092017256,1.000412,0.0009404098,1.0,1
94696000,94696000,0.7,2.061447e-06,-0.06788185,1.0004117,0.00051178323,1.0,1
94792000,94792000,0.7,2.061213e-06,-0.1120211,1.0004119,0.001393729,1.0,1
94896000,94896000,0.7,2.06096e-06,-0.1061458,1.0004119,0.0012513658,1.0,1
95000000,95000000,0.7,2.0607063e-06,-0.099428795,1.0004119,0.0010980016,1.0,1
95096000,95096000,0.7,2.0604834e-06,-0.09661059,1.0004114,0.0010366408,1.0,1
95192000,95192000,0.7,2.0602693e-06,-0.11013973,1.000411,0.0013473084,1.0,1
95296000,95296000,0.7,2.060038e-06,-0.112865224,1.0004115,0.0014148131,1.0,1
95392000,95392000,0.7,2.0598163e-06,-0.10756733,1.0004119,0.0012851075,1.0,1
95496000,95496000,0.7,2.0595733e-06,-0.10079236,1.0004116,0.0011283244,1.0,1
95600000,95600000,0.7,2.0593332e-06,-0.09733389,1.0004119,0.0010522207,1.0,1
95696000,95696000,0.7,2.059115e-06,-0.03681794,1.0004114,0.00015055593,1.0,1
95800000,95800000,0.7,2.058892e-06,-0.09595784,1.0004112,0.0010226803,1.0,1
95896000,95896000,0.7,2.058684e-06,-0.10778399,1.0004115,0.0012902898,1.0,1
95992000,95992000,0.7,2.058462e-06,-0.091861926,1.0004121,0.00093723746,1.0,1
96096000,96096000,0.7,2.058206e-06,-0.07701012,1.000413,0.00065867894,1.0,1
96200000,96200000,0.7,2.0579332e-06,-0.039571285,1.0004134,0.0001739155,1.0,1
96296000,96296000,0.7,2.0576813e-06,-0.09929246,1.0004131,0.0010949912,1.0,1
96392000,96392000,0.7,2.0574387e-06,-0.083377235,1.0004128,0.0007720994,1.0,1
96496000,96496000,0.7,2.057181e-06,-0.09521804,1.0004128,0.0010069704,1.0,1
96592000,96592000,0.7,2.0569398e-06,-0.087385714,1.0004131,0.00084812334,1.0,1
96696000,96696000,0.7,2.0566854e-06,-0.11071867,1.0004126,0.0013615075,1.0,1
96792000,96792000,0.7,2.0564535e-06,-0.10596244,1.0004127,0.0012470452,1.0,1
96896000,96896000,0.7,2.0562081e-06,-0.05887482,1.0004123,0.00038497953,1.0,1
96992000,96992000,0.7,2.0559987e-06,-0.10896209,1.0004116,0.0013186501,1.0,1
97096000,97096000,0.7,2.0557825e-06,-0.09115358,1.0004113,0.0009228399,1.0,1
97200000,97200000,0.7,2.055572e-06,-0.05535878,1.0004114,0.0003403705,1.0,1
97296000,97296000,0.7,2.055375e-06,-0.11314228,1.0004115,0.0014217678,1.0,1
97392000,97392000,0.7,2.0551702e-06,-0.09772357,1.000412,0.0010606627,1.0,1
97496000,97496000,0.7,2.0549385e-06,-0.10147961,1.0004125,0.001143763,1.0,1
97600000,97600000,0.7,2.0547066e-06,-0.085043065,1.0004121,0.0008032604,1.0,1
97696000,97696000,0.7,2.0545062e-06,-0.054913554,1.0004115,0.00033491754,1.0,1
97792000,97792000,0.7,2.054318e-06,-0.07796589,1.0004112,0.0006751314,1.0,1
97896000,97896000,0.7,2.0541097e-06,-0.08529039,1.000412,0.0008079394,1.0,1
98000000,98000000,0.7,2.053883e-06,-0.038135074,1.0004123,0.0001615205,1.0,1
98096000,98096000,0.7,2.0536736e-06,-0.088612944,1.0004121,0.0008721132,1.0,1
98200000,98200000,0.7,2.05346e-06,-0.067815706,1.0004117,0.00051078637,1.0,1
98296000,98296000,0.7,2.0532696e-06,-0.062864676,1.0004116,0.00043892683,1.0,1
98392000,98392000,0.7,2.0530863e-06,-0.048047286,1.0004113,0.0002563992,1.0,1
98496000,98496000,0.7,2.0528994e-06,-0.098417826,1.0004108,0.0010757879,1.0,1
98600000,98600000,0.7,2.0527282e-06,-0.083845906,1.0004101,0.000780806,1.0,1
98696000,98696000,0.7,2.0525708e-06,-0.089981526,1.0004108,0.00089926115,1.0,1
98800000,98800000,0.7,2.0523862e-06,-0.0899241,1.0004112,0.00089811336,1.0,1
98896000,98896000,0.7,2.052217e-06,-0.09778732,1.0004108,0.0010620481,1.0,1
99000000,99000000,0.7,2.0520513e-06,-0.060877606,1.0004101,0.0004116182,1.0,1
99096000,99096000,0.7,2.0519055e-06,-0.053196307,1.0004102,0.00031429855,1.0,1
99200000,99200000,0.7,2.0517514e-06,-0.08040978,1.0004098,0.00071812037,1.0,1
99296000,99296000,0.69978046,2.0546518e-06,-0.3984177,1.0869157,0.016227024,1.0830237,1
99392000,99392000,0.7,2.058865e-06,-1.791054,1.1557739,0.3083912,1.1615933,1
99496000,99496000,0.7,2.0619036e-06,-1.1528977,1.1823378,0.12491008,1.1803168,1
99600000,99600000,0.7,2.0636705e-06,-0.6663931,1.1412176,0.04323645,1.13671,1
99696000,99696000,0.7,2.0644234e-06,-0.45920414,1.090095,0.021493377,1.085382,1
99800000,99800000,0.7,2.0644777e-06,-0.3626295,1.0352354,0.014113822,1.0306879,1
99896000,99896000,0.7,2.0639352e-06,-0.3021717,1.0004294,0.01014095,1.0,1
99992000,99992000,0.7,2.063236e-06,-0.25999406,1.0004307,0.007507534,1.0,1
100096000,100096000,0.7,2.062463e-06,-0.24924076,1.000431,0.006899355,1.0,1
100192000,100192000,0.7,2.0617515e-06,-0.24204108,1.0004311,0.0065065157,1.0,1
100296000,100296000,0.7,2.060992e-06,-0.24389537,1.0004305,0.0066065956,1.0,1
100392000,100392000,0.7,2.060309e-06,-0.27303174,1.00043,0.0082793655,1.0,1
100496000,100496000,0.7,2.0595755e-06,-0.28909066,1.00043,0.009281943,1.0,1
100592000,100592000,0.7,2.0589046e-06,-0.26669478,1.0004297,0.007899506,1.0,1
100696000,100696000,0.7,2.058197e-06,-0.23028024,1.000429,0.0058895824,1.0,1
100800000,100800000,0.7,2.0575108e-06,-0.3097851,1.0004287,0.010658409,1.0,1
100896000,100896000,0.7,2.0568643e-06,-0.24307592,1.0004297,0.00656228,1.0,1
100992000,100992000,0.7,2.056213e-06,-0.23272747,1.0004295,0.0060154246,1.0,1
101096000,101096000,0.7,2.055515e-06,-0.21549913,1.0004296,0.0051577706,1.0,1
101200000,101200000,0.7,2.0548334e-06,-0.2251758,1.0004287,0.005631379,1.0,1
101296000,101296000,0.7,2.0542345e-06,-0.24175943,1.0004274,0.0064914064,1.0,1
101392000,101392000,0.7,2.053666e-06,-0.22941221,1.0004264,0.0058452813,1.0,1
101496000,101496000,0.7,2.0530686e-06,-0.24265452,1.0004265,0.0065395683,1.0,1
101600000,101600000,0.7,2.052472e-06,-0.23727344,1.0004264,0.0062527433,1.0,1
101696000,101696000,0.7,2.051932e-06,-0.27614456,1.0004259,0.008469261,1.0,1
101792000,101792000,0.7,2.0514026e-06,-0.2335318,1.0004257,0.0060571,1.0,1
101896000,101896000,0.7,2.0508323e-06,-0.25212866,1.000426,0.0070601986,1.0,1
101992000,101992000,0.7,2.0503037e-06,-0.26256058,1.0004258,0.007656524,1.0,1
102096000,102096000,0.7,2.0497478e-06,-0.23825993,1.0004252,0.0063048513,1.0,1
102192000,102192000,0.7,2.0492528e-06,-0.2554779,1.0004245,0.00724903,1.0,1
