timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7396000,7396000,0.6735183,0.017477255,0.0020341375,0.73896116,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7400000,7400000,0.67351353,0.01747723,0.0020417396,0.7389655,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7404000,7404000,0.67350674,0.01747328,0.0020524065,0.73897177,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7408000,7408000,0.6734991,0.017473776,0.0020647687,0.7389787,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7416000,7416000,0.67348695,0.01747843,0.002083082,0.73898953,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7424000,7424000,0.67347497,0.017477872,0.0020914355,0.7390005,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7432000,7432000,0.6734679,0.017489517,0.0021042814,0.73900664,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7436000,7436000,0.6734606,0.017490145,0.002113007,0.73901325,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7440000,7440000,0.67345446,0.017490767,0.0021217603,0.73901874,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7448000,7448000,0.6734528,0.01748653,0.0021512688,0.73902035,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7456000,7456000,0.6734456,0.01749546,0.0021732333,0.73902667,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7464000,7464000,0.673428,0.01750009,0.0021815663,0.73904246,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7468000,7468000,0.6734219,0.01750573,0.0021911322,0.7390479,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7472000,7472000,0.6734153,0.017513776,0.002205701,0.7390536,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7476000,7476000,0.673407,0.017522253,0.0022191892,0.739061,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7484000,7484000,0.6733892,0.017527193,0.0022453328,0.73907703,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7488000,7488000,0.67337805,0.01752768,0.002260777,0.73908716,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7496000,7496000,0.67336404,0.017518595,0.0022731554,0.73910004,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7500000,7500000,0.6733567,0.017516319,0.0022755906,0.7391068,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7504000,7504000,0.6733481,0.017515734,0.0022822232,0.7391146,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7508000,7508000,0.6733397,0.01751357,0.0022907679,0.7391223,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
