timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
92620000,92620000,0.70671326,0.022058565,0.00065023894,0.7071559,0.9999939,2.3283067e-10,0.0,0.0035125618,2
93120000,93120000,0.70665705,0.02231618,0.0010037628,0.70720345,0.9999939,2.3283067e-10,0.0,0.0035125618,2
93620000,93620000,0.70672655,0.022098832,0.0012917975,0.70714045,0.9999939,2.3283067e-10,0.0,0.0035125618,2
94120000,94120000,0.7067589,0.022123123,0.0011275026,0.70710766,0.9999939,2.3283067e-10,0.0,0.0035125618,2
94620000,94620000,0.7067317,0.021837778,0.0007848728,0.70714414,0.9999939,2.3283067e-10,0.0,0.0035125618,2
95120000,95120000,0.70670533,0.02162939,0.00052038836,0.7071771,0.9999939,2.3283067e-10,0.0,0.0035125618,2
95620000,95620000,0.7067709,0.021346971,0.00043315403,0.7071203,0.9999939,2.3283067e-10,0.0,0.0035125618,2
96120000,96120000,0.70677537,0.021198764,0.0004998677,0.70712024,0.9999939,2.3283067e-10,0.0,0.0035125618,2
96620000,96620000,0.70670897,0.021357007,0.00023870454,0.707182,0.9999939,2.3283067e-10,0.0,0.0035125618,2
97120000,97120000,0.7068105,0.021547293,0.00038453855,0.70707464,0.9999939,2.3283067e-10,0.0,0.0035125618,2
97620000,97620000,0.70675284,0.022148684,0.0014281509,0.7071123,0.9999939,2.3283067e-10,0.0,0.0035125618,2
98120000,98120000,0.706754,0.022169087,0.001457752,0.7071105,0.9999939,2.3283067e-10,0.0,0.0035125618,2
98620000,98620000,0.7067938,0.022781493,0.0010514818,0.70705193,0.9999939,2.3283067e-10,0.0,0.0035125618,2
99120000,99120000,0.70662796,0.02233905,0.0012804001,0.7072314,0.9999939,2.3283067e-10,0.0,0.0035125618,2
99620000,99620000,0.70674527,-0.0025127572,-1.1718434e-05,0.7074636,0.9999939,2.3283067e-10,0.0,0.0035125618,2
100120000,100120000,0.7064031,0.0005615863,-5.7229397e-05,0.70780957,0.9999939,2.3283067e-10,0.0,0.0035125618,2
100620000,100620000,0.70615244,0.00042856665,-0.00012482246,0.70805967,0.9999939,2.3283067e-10,0.0,0.0035125618,2
101120000,101120000,0.70637393,0.00033233865,3.06921e-05,0.7078388,0.9999939,2.3283067e-10,0.0,0.0035125618,2
101620000,101620000,0.7065594,0.00026581984,2.7447263e-06,0.7076537,0.9999939,2.3283067e-10,0.0,0.0035125618,2
102120000,102120000,0.7063799,0.00028664916,-2.8003795e-05,0.70783293,0.9999939,2.3283067e-10,0.0,0.0035125618,2
102620000,102620000,0.7055246,0.020890774,0.002158765,0.70837414,0.9999939,2.3283067e-10,0.0,0.0035125618,2
103120000,103120000,0.7030361,0.020629637,0.0016731606,0.7108529,0.9999939,2.3283067e-10,0.0,0.0035125618,2
103620000,103620000,0.7018449,0.020488814,0.0011453561,0.7120343,0.9999939,2.3283067e-10,0.0,0.0035125618,2
104120000,104120000,0.7017442,0.020505266,0.0010143273,0.7121332,0.9999939,2.3283067e-10,0.0,0.0035125618,2
104620000,104620000,0.7018189,0.020405753,0.0009058132,0.7120626,0.9999939,2.3283067e-10,0.0,0.0035125618,2
105120000,105120000,0.7019463,0.020445034,0.000857694,0.7119359,0.9999939,2.3283067e-10,0.0,0.0035125618,2
105620000,105620000,0.7021214,0.020485688,0.0009486538,0.71176195,0.9999939,2.3283067e-10,0.0,0.0035125618,2
106120000,106120000,0.7024691,0.020667447,0.0010349315,0.7114134,0.9999939,2.3283067e-10,0.0,0.0035125618,2
106620000,106620000,0.7026627,0.020780277,0.0011589627,0.71121866,0.9999939,2.3283067e-10,0.0,0.0035125618,2
